DateTime,AQI
2020-06-08,29.458333333333332
2020-06-09,30.458333333333332
2020-06-10,32.0
2020-06-11,23.391304347826086
2020-06-12,26.958333333333332
2020-06-13,31.041666666666668
2020-06-14,28.625
2020-06-15,23.291666666666668
2020-06-16,35.125
2020-06-17,47.291666666666664
2020-06-18,28.0
2020-06-19,21.125
2020-06-20,24.416666666666668
2020-06-21,20.583333333333332
2020-06-22,20.217391304347824
2020-06-23,31.208333333333332
2020-06-24,45.958333333333336
2020-06-25,58.869565217391305
2020-06-26,55.36842105263158
2020-06-27,35.041666666666664
2020-06-28,48.416666666666664
2020-06-29,49.416666666666664
2020-06-30,44.166666666666664
2020-07-01,50.875
2020-07-02,56.666666666666664
2020-07-03,42.375
2020-07-04,36.0
2020-07-05,54.625
2020-07-06,71.45833333333333
2020-07-07,42.291666666666664
2020-07-08,46.75
2020-07-09,55.04761904761905
2020-07-10,49.083333333333336
2020-07-11,53.0
2020-07-12,33.083333333333336
2020-07-13,28.958333333333332
2020-07-14,40.625
2020-07-15,54.25
2020-07-16,58.333333333333336
2020-07-17,60.958333333333336
2020-07-18,39.541666666666664
2020-07-19,36.25
2020-07-20,50.208333333333336
2020-07-21,64.54166666666667
2020-07-22,53.625
2020-07-23,55.391304347826086
2020-07-24,47.26086956521739
2020-07-25,39.55
2020-07-26,36.875
2020-07-27,60.125
2020-07-28,48.291666666666664
2020-07-29,58.75
2020-07-30,80.0
2020-07-31,102.625
2020-08-01,71.16666666666667
2020-08-02,55.166666666666664
2020-08-03,52.0
2020-08-04,53.958333333333336
2020-08-05,23.791666666666668
2020-08-06,36.791666666666664
2020-08-07,63.666666666666664
2020-08-08,43.166666666666664
2020-08-09,71.5
2020-08-10,55.75
2020-08-11,63.041666666666664
2020-08-12,60.541666666666664
2020-08-13,59.333333333333336
2020-08-14,59.375
2020-08-15,55.458333333333336
2020-08-16,50.0
2020-08-17,55.26086956521739
2020-08-18,55.458333333333336
2020-08-19,43.583333333333336
2020-08-20,45.208333333333336
2020-08-21,44.291666666666664
2020-08-22,41.666666666666664
2020-08-23,63.375
2020-08-24,64.625
2020-08-25,41.708333333333336
2020-08-26,51.0
2020-08-27,44.541666666666664
2020-08-28,57.916666666666664
2020-08-29,38.708333333333336
2020-08-30,34.875
2020-08-31,62.041666666666664
2020-09-01,33.56521739130435
2020-09-02,23.208333333333332
2020-09-03,50.541666666666664
2020-09-04,54.958333333333336
2020-09-05,54.458333333333336
2020-09-06,47.25
2020-09-07,65.75
2020-09-08,76.20833333333333
2020-09-09,72.66666666666667
2020-09-10,84.78260869565217
2020-09-11,79.66666666666667
2020-09-12,64.75
2020-09-13,57.166666666666664
2020-09-14,64.83333333333333
2020-09-15,64.16666666666667
2020-09-16,63.291666666666664
2020-09-17,72.375
2020-09-18,68.95833333333333
2020-09-19,44.416666666666664
2020-09-20,65.20833333333333
2020-09-21,75.6086956521739
2020-09-22,69.58333333333333
2020-09-23,47.47826086956522
2020-09-24,29.304347826086957
2020-09-25,27.666666666666668
2020-09-26,14.88888888888889
2020-09-27,27.583333333333332
2020-09-28,15.863636363636363
2020-09-29,38.791666666666664
2020-09-30,45.625
2020-10-01,46.833333333333336
2020-10-02,52.916666666666664
2020-10-03,36.25
2020-10-04,32.75
2020-10-05,36.625
